,movie_name,release_date,movie_revenue,composer_name,album_id,track_ids
1590,White Oleander,2002,21672284.0,Thomas Newman,76i4SD0LNBtIZtAumvcJsS,"['703YwMIZuuGa3dYJ6W1TS3', '2wYe2DvyfA0pF10EcSB6ea', '1Toq4JSq0diPt9Do2vp4Ie', '66tC5ytPwi7LSfNTOqelQt', '3tV9URv7ryCtSdZ2x7RdfS', '059Q6wJot9PEdXDUzyFWfQ', '6nSXX4VtQQLx9Q9TGOAAGz', '73lL3wiOQ2e3EmdykaxB2o', '046H55WHBZj2vCpBaUlV8P', '71BayJgTITGFH1IAa062de', '3pjIQvP9iLy3fVxLOezOXR', '4P4OklJ0FZEcOdgrN77Ue2', '1LU56QeoB2DRhrdwImKEV9', '3KjzKyb8GjMpWEeQDfmVF2', '6HTX45akzkAsozIVH0EX2M', '42KL3chu96Gs9FHD9GpjsZ', '2PMMMT7x7BxeSDwi0wlYIt', '4bjUcwKLyhRV52Qb5sL2xS', '4VcOhSWeZ1wUJLv9tJHgk6']"
1591,Little Children,2006,14821658.0,Thomas Newman,3WcnrzxcO4liqVg7aNpqIm,"['7FYNG5gUXaOZJMgHg5Pmxg', '2nhKBngnT7l3ejvrHo7KMd', '6wfgW44NKLNFCSEH6QrnGe', '48iwY2oEmTc7Y9zrmkXsXq', '5j5yGbcB4ng5Pid2lU290H', '4fOhRavC4AZ0Q2coqUet7s', '5EmxEMrqDfR8JE55XmpTfO', '47hMSnFkdiWLjbHOAFPZ3q', '4ebqMRYg3g60j0NPKZH5rp', '64rG57VRJRacFTf3eDQoMQ', '3zChhcbhwCqyGvof5Udfss', '5RlGBqHID6D34M3d9ZBiNt', '5lxF6FFWHBMgARtHoCyZfc', '69MZQJ4QkpjqQh1iXvoROs', '1vmMdmdgy57uAluadhxiGj', '38fdHxZZ5DxWGQW6uckeCz', '1nNmBM3D4Hg223hwUy6qkh', '6ac2TebQgCmx3qK7ztc7e7', '0eGRn8ZKAX2Mr4sQoyAwub']"
1592,Career Opportunities,1991,11336986.0,Thomas Newman,5MJuppWnS6X5vVgYIh97Tk,"['2eIQw6A0eQShyWi1aNkcUn', '7vR58ssf8ic7Cg9lrrf5gS', '5fDiApXtook5UP8yZQ16ur', '2dWk9k4n7I2BjqVAOQuztn', '6Heh0b7YahY1ofT6kyMXue', '6KuvwE5Lagx5m7z7KfzL0f', '682UlxmU2WQzEN0gkcrT3y', '0iK3zXemTkxCu8v1DzkX6H', '3enbLwnjR74EJ9hmi5MTuo', '6o9DXFRiHzSfQdmAAUn1CP']"
1593,Mad City,1997,10561038.0,Thomas Newman,44FceevlNwhMzsXxw095My,"['16UPRTi5Lh9EerT2CexOmi', '6b7lWWTxFti0L51dO8OWRV', '55QBkZbMMquigG5R1by8on', '17veHq8f0AKghV8x64gdcC', '5jJzhFmelUx2zBuhs8qv8Y', '68PyMz04L7ketthLXBCnfb', '75bR4PB7J0I4mVGrHkPZej', '4V15AeMyua83fkqdWAry0I', '6ZHO2vJj8VfUxJacpSjNg5', '5LmjanWfVvxsanHwcUb64r', '0kRDHX2m59RR7TI7HAG6ZP', '6lqsAUnZcSdPeKWmLtuUnp', '7g7EAuu0PX62JkMcSu6kzD', '1csQV6Po8jNIwNXkERE4V9', '4yZ8ASSoGmAH1SLgdbj7mN', '0OZlQW22OpLUO6FsZQGlcU', '0xwzSHpYOiI370VnDpHufP', '3NK0nHC3TShry2URwCnO7y', '3wbMgm3wBfeQUHh9RVFi9N', '37bLyNNgLs8TAzuxT8hD6f']"
1594,The Good German,2006,5914908.0,Thomas Newman,3LWFEVXg6zUAFptoToPmuX,"['3Fq5M7XUNQYd34iY9eVXNs', '0xtuObb9vYbwwyHN77M1A6', '6GerC1sOAjnj9yHAYn4uz7', '6tCKJNIv2e9OX3XaJvH7li', '7xLlHDBg3HF26DVg2iNrnA', '1p9Us81h2xtS2ZClreYGLm', '0T7MQnn4h979Ir8J832fSq', '6Rezog4TzYil3AEROKfXPf', '2p2LRBBLvWS67OJeunC4Fo', '6un3uTN8C7h0e0VFDoJno3', '2AF4hpbKGRlFdqrs5M9Qsh', '6oO21pNPk2f97ynlmjB4Ho', '7ALXMSr9uJeGjC8vnoAtq7', '6x5VHsRN8Laof6R7rPDsMa', '0Jr1rE5cCo4L79QvUqMiiH', '52Cbg1MiQhOYsZvh6cL6fb', '2LPzOKpDUdSfJl9V0d1CG3', '1YhWSL7qzMdsOBVoF9Soyg', '5EAMuaNsdUXW7x9amzRo9n', '7hOHJHQcMv133Yiz6NfNEx']"
1595,Josh and S.A.M.,1993,1640220.0,Thomas Newman,1db2yFwLc7SNmybpwXUyn2,"['5kRGjtMQmHvFvIKf2voePp', '0PEXP1WVSUx30WmFTb6Fax', '7l6h4KvXvmmV4WMt3ITcA1', '0IfqEp9US3AYpeW5hIlIXI', '2OxfAn1l8xsyHIWQOJY0hq', '698CwsnkJnniUQuHqm2FCC', '0uhz9obTyRsGDRd2GqWFdo', '7MYOyCv9ie3sRI0LO5jfDR', '2nAFsnD8ezhnWc70McBxIw', '5J9RptSQpRE5eK3VYoA8EN', '0EYHQx8PdmktyZ5hV56O1C', '4FUFUrO7ecc1H2ZkOTayiZ', '4s02N8fg6p0NpwrOSpNJ45', '12ccaTWv8iGmCDikmBWNDo', '03IBfn535U65kzMBiT5rBU', '0QZpAiGdWj62OmWgdr2xdt', '2atO8q2zPWLcGL4YHNA2QE', '5VL1ajca4KCnYlxo2PdMEW']"
1596,Bridget Jones: The Edge of Reason,2004,262520724.0,Stuart Roslyn,510KtGtmA01qH0p04iY3Ur,"['6ueGhTwDbVrHGg1qUyZ8hK', '09e9vqZ7uiZPDqr8KNj6wW', '7GtqaxU5UiM4VuF8Dvm0UL', '4sAHCio5brmqA67I76gmFv', '05fkNGTppCsrD0AuPN1vyE', '4t8LMhV0VowVRdaqrrOWnE', '6bCMZFt85mYVjjpBVSQ7pD', '1bVtRrT8MzH1Ja5zbhBzWe', '3ZzHw6YtLvM2Pbtu0LXNBz', '5JazKVEYhU3dLms1mdMCRJ', '6HmrvuWeY8zAvS8BIwGL4m', '3d3fh2O2qW3U2qRITIXdrQ', '3m8XVZ9cviakw9P277iRf5', '6EpOB5Th7WOSSVNp9pjoos', '5uUyvpcSwV3oS3XPHiqIvV']"
1597,Intouchables,2011,426588510.0,Ludovico Einaudi,1v6c3LE01WMCZk6FRvg0kd,['0mVFy43KgP02mRSkjvgedq']
1598,The Girl with the Dragon Tattoo,2011,232617430.0,Atticus Ross,2vqZA7Z3ErUWTCQ1e8BBNY,"['6aPvo8zYoKkKdMxNVjHpEP', '1Yijw1DHJA5d0euQV4b5ly', '6wtyTs5qMAXQcmIx5bJKd2', '6vuuQnJYx3KbS5VMIuyx4T', '6znpJ8BheXld91cUtfaWbh', '7vmzaD1ryD3VXDOAJ8tjl7', '3O2XhRslnZnAKqaqrrfeBU', '78Ucc4e5wdR8vxPzNB2L0N', '5whUIBED9JOviwabhNWvYQ', '3X6QNvU0QWytkDbAqZj3Oh', '1rUxb2d0mgZA60SCYUzTSV', '7KGz66esNOuWBzZU7BlLme', '4W0zceOuMKLzEZWgCpQv1U', '62Mzar9zU3OZf2H6gHZjny', '0tVufrAY6o4aGQAQX2JoiY', '0GBlvGia3xRXJq20CVFLQa', '3pZWJY7ivHemfydRQzUfi2', '2c1OHQvJAX4sw5dWac6acS', '6N9F0UJ9kusgJvpIX0rKHf', '3NW1UcJ69xHnWaanVozC7w']"
1599,The Book of Eli,2010,157091718.0,Atticus Ross,4bAx3HcEbvrA5iJSBjKz1o,"['2CCKxpq1wLsmCLyr151owa', '0DO285TuFiZRGKWCxw7TtZ', '7rqVsAqphI7rSM7juLymxz', '5QLgeg8FfIFb7qP0uEWHJB', '1UqGfCLFm7K13k0cPN9j9G', '0sL8237QixzKI1h9MLeUwv', '3ufQoMnZkG02Wz2yi5ouDb', '0hCtYi4uzAcLwGyz8Z5m20', '1KM1VTm2dRt5v6cnBmLEjU', '3o2vWXOGaFM9ZP4eXx1Y8o', '0XZ0zhKMVE0MUnRwnbugE3', '0eRd4iM16ZddxiNkChPmSE', '0vWx2xlveZMzXKKPoJDmjG', '7J14aI8cNvwbTEt7tFgCM1', '1EZAO78mbJFXcnxYoc3TMG', '7AfBVRKtu6SLAoU0WDYit7', '2eQnEZG3DR7g9eqCKOk0wD']"
1600,Broken City,2013,34737199.0,Atticus Ross,2qlhRhgwTMN0GO1V70NKzM,"['2mNzGQU31Llyra2jSupcrk', '3TyDV4KZetjvCkDsxE7stO', '0synkOlvIBiyFWjl8Lcugp', '1obPIDwSCX5DXhoFfSz98m', '3EMMMqGsCH3Mq87tnAUK38', '3z891e4eK0gMZIz4hvku9B', '40jJPzqKJYgH2c0KeBiARy', '7zgDRXIjz3gPL9tZISFHEL', '1FhPUloizsVljG4CvwCcix', '3yOihGsV6EB1uh0p4CbNws', '0mnRCi3gOyD9ntEbZNuDtG', '4kMCuqtprs7G6VI3IQjp1X', '1RGeGuCOED6kqLqCZdOBO4', '5exUwYgXBNuZE8k7CxqS16']"
1601,The Girl with the Dragon Tattoo,2011,232617430.0,Trent Reznor,2vqZA7Z3ErUWTCQ1e8BBNY,"['6aPvo8zYoKkKdMxNVjHpEP', '1Yijw1DHJA5d0euQV4b5ly', '6wtyTs5qMAXQcmIx5bJKd2', '6vuuQnJYx3KbS5VMIuyx4T', '6znpJ8BheXld91cUtfaWbh', '7vmzaD1ryD3VXDOAJ8tjl7', '3O2XhRslnZnAKqaqrrfeBU', '78Ucc4e5wdR8vxPzNB2L0N', '5whUIBED9JOviwabhNWvYQ', '3X6QNvU0QWytkDbAqZj3Oh', '1rUxb2d0mgZA60SCYUzTSV', '7KGz66esNOuWBzZU7BlLme', '4W0zceOuMKLzEZWgCpQv1U', '62Mzar9zU3OZf2H6gHZjny', '0tVufrAY6o4aGQAQX2JoiY', '0GBlvGia3xRXJq20CVFLQa', '3pZWJY7ivHemfydRQzUfi2', '2c1OHQvJAX4sw5dWac6acS', '6N9F0UJ9kusgJvpIX0rKHf', '3NW1UcJ69xHnWaanVozC7w']"
1602,Dog Soldiers,2002,5491093.0,Mark Thomas,4WnZr2gL4YvMmdQ36vrv0M,"['6NLuLhlovY0JdaVcJCxXee', '1cOBH2DLDUWGGGGdwqFDMT', '6Ukq9Q9Bc5wbflwFNQc60B', '07DsSVrAqUwVIaSWgGgy6K', '5qdD5wfdSOJBulJXCsdzuI', '5Iy6tsYWJr0fnZMKwAm0Ig', '4gQDDflNiRQNjWY0GiSOeA', '6y5LeyGT9NMZ9YO8eVCVeZ', '3KAy7c1u14VBghLcVlpL3L', '4gn5PHwFVmmnSMWQ1aZgXu', '306farz6lxe7rdEymITkqe', '7geft2rBGCKvSeWbNLlj7D', '3otgNUpIAHCBHgFkJZRTdT', '6Hk29l1ugt8MA4Tdhb2scS', '2nYqoiCawoI4rP75Nr0zM7', '2MUiJq1PUx70zc48A6uVwv', '3RQhLCdAx3wmJlZ1AJLwcd', '0VbLYLlXpioqQdj3BB0UMP', '2Uv4L3XbAU3HbLg0WV7sYy', '2Eo3aA4AO1pPtYPGdFdYY8']"
1603,Robin Hood: Prince of Thieves,1991,390493908.0,Michael Kamen,3bbdZdZQtCtnWEN5zG7Eyj,"['15j9XMtlPVsJpqCrDTv0MW', '38K0HhGQDpDWfAWDfrapz9', '3ajcrb8c3bPXIftC4aygac', '4knuERslFTgvjLkOXZQjoa', '5u0s9pzg8k3IyLAjFcs7tJ', '5K47MlYVcrbZwxXiTWDTjz', '2SMELOxhZWH1MkuJfkxBaz', '3xnq1qaCzJH5XrqqRAGjiX', '5HQ6AUDMbMuwktvcNPuV1y', '00NKSh62MzIN8a4MOXCkPA']"
1604,X-Men,2000,296339527.0,Michael Kamen,4RfbvV1HIESjWCdFm24O9i,"['1sYKwkJKTroJU4k1lbqHjk', '5KnwNXpwzzxv0ccnZTS3K0', '1yG2kp8QRonxvo0kPwqpm9', '19ZSl6gwZCg8bk9QJAqCKA', '5yl5uoDzgjgHrAITpHgm7Y', '1yrrVYxVpocPVwjPOHLPD3', '1rdTNe0vwwGeKYUarO14Bi', '387fpL7TbD16lsNLgkI9fz', '7Bx1GU6EEzxiwJHQ7nibHj', '3Y5zNN6NDgf29SNsS6QG6D', '7h3jM0ijRkmIjWukYlpTsC', '1UpOKuJlg9KHRHS55oUSwR']"
1605,Die Hard 2,1990,240031094.0,Michael Kamen,0KSauWzFg5NWRNIsmod55w,"['5r8yMpjEKAbCLRZZfRWLCE', '6uqHucJPTD6JCJ5afOBpt6', '4zgzRyUqRbT57VrMLsL9ad', '5PooAwy9wz2UbTAlINVIDD', '0a8DCSHCjrbcUuOJomStgK', '0a9BgFxaiuQZ1tw0SDzXf2', '1Mygmq7YmG7eh5hBM95gCB', '03oQboMDC3pKrngHugsiyO', '59l9quGoxhQcmHeTz30JQ3', '1KG7TVGCqPq92Yfa6V2lay', '6FcDpEYzpVUnbPEWHvGdZ6']"
1606,Licence to Kill,1989,156200000.0,Michael Kamen,5V870FgJNzMTiLAGo6OMmE,"['2ytwDkF0RLOi6qL2uJ2cQG', '6Veo8tuuETHM35JljkRZKb', '4EORUUfncdz2qfjXpXd1vP', '02h6jqCMtiEEd7KbUXdecS', '1Tt8KiYijY6tl05pRV7Bwj', '3ixpBFCwrPjJKzGyWcJCRv', '4hM3ITS4hV2PTq6IQZ4zoh', '728f08SRAv4N9FdIyuoca1', '6QFyOzhfCaZR0zwXamglj9', '1cEzMzgwOwIexMZAWYndzn']"
1607,Last Action Hero,1993,137298489.0,Michael Kamen,1iYIPfkI7vgo9dYVtpQFLI,"['4VYHiATRUXEBfjcTwJFAE5', '63uEomdjud1emC0wTk8BWx', '5Gwnv9lugtnbg0opeWCUgo', '3dNu7mq2rVf9hw0ruvBZuz', '1CqMVOVVk7ELagH3ddvQpi', '4HDYOsNTAOsx9F7YEkwGcp', '6Rt0TJQbKgdUiUFWb80kVd', '3R0HDlNiqQLlxcq3UlUAWa', '2UOQxJqsWmaG9A5YsEJvUR', '3TH7ynS0nZFyfcZ0NUTHYH', '72zOHkJgyI3DVCJwCEpXTP', '73DUwRIdUcpRr12lQWXuBE']"
1608,Lethal Weapon,1987,120207127.0,Michael Kamen,1AkhU9sYeRBAGcbL8JVcSi,"['1H3ciZdQwoH6XeivzoEU2q', '5RNBmJQN0LkM49EO7qZxUs', '7pQ9qesfCpKaXXJdL5mpH8', '615Hacn8CYhjSOt4XKQYIm', '0G5xQ7t8C2QHdfe7VNicBC', '0A9hrDwgClgIxTH40wlJf9', '6fAEPnL8mwvBy6jR57j8Z7', '5Qga56MjfRWtI8x7GBfzP6', '0vssnewjp2kZUKipHWq1BE', '2PHew6lIP7UH6fqi5ApsCi']"
1609,Mr. Holland's Opus,1995,106269971.0,Michael Kamen,1U93zIbJxgqL1cdviR5TmR,"['0k8tsuvh1KQPXNgcMd4OdG', '2oyyOWqdsYsecGKwX2VlIC', '5IJYU8LrNPauB9LW6LSIB9', '1faop5kkxPqYnQeKpUxmO3', '2LTqv0GuKy6JNT5pkcHBFa', '2JzpyW47Y47U5EgHuRN4Oe', '1PU3TeFfuHNU2cZXkgFL4J', '6N72KKXN8EeCyf2dXjOrhw', '7y9XfrnoyivGGsNeyq16aw', '2BlHTL2nsK90nS0kTFF64T', '4lTLEZ5oHMxaU3Hw1A90hj', '5qrBqJbXycgKR92G0HZiCu', '64IcaQMF0Y4ji7QsouHt5x']"
1610,Open Range,2003,68296293.0,Michael Kamen,6HfE7S1LkYcYIyJfz8Yn3Z,"['5SBgs5VOWplwAdZFuNHKMq', '2dKuA52my68lZJvPc7WGC0', '7y0H5baex2PupWDzO4ixTK', '6MJ3vqU0UemNMYs3aKkmNE', '6DzJrX5mylhUuGst8Sz7uY', '0t1FJQqqsI7zDgtnt0okUM', '7jKmavfPYutuv8VWOolh9W', '1UP5ZZ7H9OMDPyMMCOPMjo', '2eNTYFwRtukt2GK5ZiFKfj', '6kax9L817VXfgjMNU75miK', '2BcqxlVTiQQzb9rg2mfkvW', '0rzYfLLNJzgZ8NtVah5lI8', '0g7exRwzkziw4WMQ9459Z6', '7BehhlJnqBsLeUT0S8Zi8e', '3xR0o4X0QlMQZt67mnMomR', '57JddFOMKnWEFAL4y5xhtC', '693Oh131m9ikZ3vIvWHReO', '3uLVxiglqZ3BdbNYsDfmZI', '1nhPifYwW7uFl0SRPavAt1', '7HU2qsk18LLd2a986LWyzy']"
1611,The Iron Giant,1999,23159305.0,Michael Kamen,5ZeshDZM1ESVRgD1QLzDGg,"['3FZtzuNjlQLhSgAihysQO8', '4sbkUmCnYdp0neJiobF2a5', '7uJHercHtIWULZz5jRup1w', '4iVdoQN9TW2R9dUWXEJoh0', '3vaJdKtSSiZ4qVQ8i07SWP', '4F5K2jY2WDpEpvS10gpGUR', '3yU1CJwfl9HfMD4otYjVIy', '6tuEyWcdLUn79cww1Ssa9D', '3mISqWBJjWvtwZVtQAIQ1U', '1IqeDffJkuqXf0WahJ1kw5', '6tLki7bbwxrD3KlBdC6Mqm', '2uzzPgKO0jOQKCNequ04g0', '1h9c2MJcfSD8CH0LprYZLT', '2zhkBLVLx01Z5cK7Othw0h', '5fScsxV4B77PtJR8mn2tUh', '1h5osmgKJ8vhONZ3prQFvI', '3Rlf9yQuWp0GcjgTV472f1', '2cQM2nEzrS76axTOpJoB4x', '6nlIL8bbbmeByNgg8K2D0p', '2JMxsG0bank2kcTvU1LIkq']"
1612,The Dead Zone,1983,20766616.0,Michael Kamen,34k3318nieP5xwNHPNWJDQ,"['1VpVweUqCv0FLX669338Xo', '311Ma27BA836LTZgmlEfFE', '0BOQpQwI3gIJfz8JEibV3m', '6NCF7BBOvLEmVh6ZvSRzia', '4eTJ4CFdMSi9mjNpUl835g', '6ReiHTARoGSplYrNt03wwN', '34mbTsWx2j59rVPU7JtOVP', '6fCqxFnj30UmuD8nzqLUp7', '3hrllT8SMcIpI1E8xAhghy', '1FgNQnLaaAxoJhvjHdh0Fi', '4Fttn1qnY9RiNofASw3CPR', '0tc7xqRgjSmqhGQzTnnCfY', '5lcfthVanoTYh3DncCTPjh', '3G2HL1j54EHDy7p0h63Y51', '63uiGn5lk7ov3AAOGOk8DB', '0D8qcsiz4sL3XjoaTJc1gp']"
1613,Smokey and the Bandit,1977,126737428.0,Jerry Reed,6T4EyYoc7QsgINHdCWZZt5,"['7wvKoj2pg1uNeMYch8foEx', '3lf2d6SO7Fgiqni9mPXB1r', '2yHFlRtC1sUcg2sGNH5YVi', '796oHYaVYt3iy2YelRBkzo', '2GJxRwFe8oLcbXgTw9P5of', '0S0F8Luaf7XzG6QbVpE8UJ', '4LYKhKYWvL2YnFUqu8KILF', '3TCLfjUei120MLG8Opl9Hb', '3UT3Iy2OxOH8oSKzgwnwVF', '7IDMcxGks8qZChFCOhnhr3', '7A0ulMolQuO6oFeJfuhODw', '55tH14kwLQky4LojjTflrp', '00fjtbwyilZlsD7iL7uHcm', '20Md2rqo2ZxQYo32kLwUMZ', '2gyA947XkyvBYvxidVlfYf', '7qH0mIZ6TnOk5JhoKeR5LD']"
1614,A Monster in Paris,2011,26611650.0,Patrice Renson,6PekV9VFO61iS9M1qqUZPg,"['63L06c5jciYGKxkdn1eUL5', '1pQGF7HSyid9PW6nExhhcU', '1i4u5xrGFShXyuZ95lRSSo', '5FUJM9VpZgYILneWQeLQQQ', '7ETl2ZrFKwLjS9Lzivpg3G']"
1615,Under the Cherry Moon,1986,10090429.0,Prince,54DjkEN3wdCQgfCTZ9WjdB,"['0k2VivnC5j4vokUZL57eWf', '50IkF1rhH1fFEX9pu2PzvH', '2eOpW5DYOKUVYby95EUsWN', '4lsHSebqNhVMIUSD31Zr6W', '1MkfvXtx2S7cSs9aqLnMGs', '2oUIldv6V9EFtlZ8QGsDWu', '42wNLGw0VBuwniTFB5ljda', '48conYZAap5JNzGJBaOTm2', '3614lSqVEWhT7ERnGXBO4z', '62LJFaYihsdVrrkgUOJC05', '1M9LnSZjeyLKn0GwT1Xg27', '1Az0fhiWi0EVS4cZ3FF20X']"
1616,The Message,2009,35450000.0,Michiru Oshima,0N8cz0BZS5lUiWvJwsq37O,"['4v8TldGV6MOyBJgMXyiNIP', '73miB4o9jotbVTB8x59T8B', '2w2HGMHdlSVcakSodPyIJQ', '11sRnrp5dwP8FxmpdhfGeO', '4GVtFsLaRCubxIpGIRO0E7', '19Fo48PNQaZ4m7TRV9Yt4D']"
1617,Lethal Weapon,1987,120207127.0,Eric Clapton,1AkhU9sYeRBAGcbL8JVcSi,"['1H3ciZdQwoH6XeivzoEU2q', '5RNBmJQN0LkM49EO7qZxUs', '7pQ9qesfCpKaXXJdL5mpH8', '615Hacn8CYhjSOt4XKQYIm', '0G5xQ7t8C2QHdfe7VNicBC', '0A9hrDwgClgIxTH40wlJf9', '6fAEPnL8mwvBy6jR57j8Z7', '5Qga56MjfRWtI8x7GBfzP6', '0vssnewjp2kZUKipHWq1BE', '2PHew6lIP7UH6fqi5ApsCi']"
1618,The Story of Us,1999,58900031.0,Eric Clapton,0v2Zhdl2SxkCW6lkpQePT9,"['1HZugvfvNfoD62G9VCKE4u', '7Fqu0D72PincfyQgynpAp3', '739lk9bfZ6VMjk8pekZ2Kn', '3JClbdI9mKwcQ0lTqhre4i', '7jeH9chOsCFglwaquoT9Rl', '1Ro8w7r13algKUYjmFJOB4', '2MWBEyFzYnxB8hXIupEEWs', '0AGCYvNXwssNuQ6iQxdzxY', '0AjEUv7kbc3NqyJYDYnO4t', '0Kh2vuNTfWCgjvejQDjYhe', '6ArR5CHyJKd7bloYOEfJbs', '2xbIrUhkbSASgwM4SvXul3', '0VZhciGHlOYIMNWmHebLaW', '2Ivcu91pXVsXTh7tMICH7Q', '3wFy709ccbLD0evpUPwqVE', '7j4AYzYsHk6IzI5HWCGK3v', '6ecU0AVqPW9Qy1qIKLL1LP', '2ROFoGjzt2hogJPdFFb17H', '5yirNCZLASCq3H9LW0XuMW']"
1619,Rush,1991,7241350.0,Eric Clapton,5uKWy85xmgOuRrWuXr98b2,['1kgdslQYmeTR4thk9whoRw']
1620,A Bronx Tale,1993,17287898.0,Butch Barbella,16NqPu4ZT94LJyEV6ukiyZ,"['5UrYriwjwj9Nc91aCaANv5', '5gw4UpVQ4bSRT9gtuVFue2', '1wgq1FT3PPUErTx0NyKZJf', '3yIBU17cLkuB8tKMymOLvX', '3VyNf1XCBKw2QvNIlY40Lh', '0x4R989zVEh1kjfLVutZXf', '09EW3MW8SZ3Yc5ijBnbFVZ', '5medZevbypZZtKYrTVlkpV', '4xL8H1RmSAUmuRxTdCMF7b', '7e063gTVSgLTWeWO69cye7', '2tKG5ukIxJsQbVM9MyjKUz', '1Byvik26GEIUJK1ZVf3npH', '69MnK38BFoYEMLlmSbkMb0', '4bfqhuQZkfiFgQwUyTX3ZW', '6ehDMIqrVt6esODCx9X29p', '4K7LlpKtt3NG89DdIDEwap', '1BNu68TUF3aG8GOtyWCKNd', '40wTFLsTPBfP9BCg0X8j87', '3gIDKMqrCv8DYQknyz9Stv', '1mjJC2lXn3EugZ7ZWaOasI']"
1621,Brother Bear,2003,250397798.0,Phil Collins,0aJ2SqX6w8pJsaFaTiBUgJ,"['400abutrj9yS5YBkd3fE6P', '7qSlHXxWZyxmxJ82IVMYyu', '1Z0FVMu8zaXEVjNitnIk1Q', '5wkeuyd8h0oEbfE1Zop8Bt', '3oEllCjRbaRJrZKtZVLsDJ', '7wjiMdiSgsL9Vkrwb10Num', '2DMOjHafRx0V2tgiZv3QoQ', '5Avti103uTSzu4qqGGyQti', '6QLf6C4OMDGVqh2lBJdtjs', '29zinNMdwWJggVvc0maJ1y', '1DEanVdWieUg3VoQtTZuwG', '3Qabzh8xI0oXSUc8KPcMYX']"
1622,Teen Wolf Too,1987,7888703.0,Mark Goldenberg,4yutnziXMlH9sq0EGlPYtC,"['4yzo0PNanWUyRRWqgK40h6', '1oE27AzzwnRlpYGBOfsTNG', '0PJW5Q4SfzIT3Sq9VqeVzT', '3Gb4NLK9ekNYG57gre9SFM', '0j91Jgct4OCtFdwO6bdXRu', '42eVoX4u8DClD6PWg7LXJB', '1iPrMD5AnuoXVpA8oeURsJ', '4I4guEWAutTivoD6yGxpfN', '3VHmSTxoUS0Df6mn05LfoT', '1iJ2L28lVo34qz6MTvLrWk']"
1623,Footnote,2011,2007451.0,Amit Poznansky,1gRhCT7skdrYvm9THw3r0x,"['1jiJkC0L0C6ztltbzkNUTc', '3crT6jFChItiPhF4HjtfPV', '2nUzkcfXea6ai0mdhOGtwu', '45TRLaLadIbwTam6pUYGz3', '051J8N6FkVwvzAGPT62PC5', '6IfntnTkv7Wu7Ly8D92R6Y', '6T0jsWWRMNt9T4qIAc5a3n', '0xSH4vo9Mmn7iC9wWyVQvx', '7rIplc4gNZq93n6UzhHtYU', '6DM9yd7Z1tz5nKikM7oGC8', '0hFMZ4p7wGRuWUXOZjgiBx', '5ZKEyctbzaASGarahKTbvG', '6yqieK0UJrl5opUgsosS8y', '5CHCYqhaaeuEDWjz4GbJFa']"
1624,Music and Lyrics,2007,145896422.0,Adam Schlesinger,3KUA0LO1oOBihaRV4qTmDw,"['7AsKjS0SMjZSE6FxjYZBdA', '7ip4uqE1EufcbGPxlpYaQN', '0TTo3SPsCZ9ZkJ8Mv4Rx5G', '7qChPiYrKCsiTqxdML82vl', '3LkfDWO0x8QnTvHJQp4luB', '74GXqIOVt4T9QZ6aYNHNH3', '4N76zXpvq0eOCuWgyYVHM5', '0FbHIeL21KWLch13QLiHxE', '3SCaIthL5kKoLyoRLscqab', '7JA1UOFeaHRfQrFsqvROM5', '3Pu0NqxVSojM9m3ep9Nyij', '3gcH31uzCehOLXFK2bMo3K']"
1625,Klute,1971,12512637.0,Michael Small,6o0G4NL027AcmizkvvWR8j,"['3sLG8xcsBLwHmzehgIpB0A', '5kvVKk1I5kTkZtUtS1XxUs', '1w5LNMQslctoeOwoQjwqnu', '04Yg675vtSrBObER8PMvx3', '0yFw1qcgKrRG8VKAJeGFEs', '09TniPpd0w5MScSVLtlOSa', '3E0eRdyYfi6ehl6wxA6PDU', '6AhOr3rxUYBAQTiTFGaeO7', '1lLRV5Ya7jD3vX8rKFhxy8', '2IXmiefEk3dBo7EmIpsrOa', '6IO9JIbeMpCEXqLnqx1fYt', '1uPSbVIkIU5oZsFfIzsdmI', '7ab0BoyIWlaWC2xK167s5a', '4GYe5RILSPyqRD3M5fOwV5', '4giNrY7CZEdHwaOcsDgjwF', '4iG9Jyg0OXJ3eTaYuqKfIo', '1KyDcunPRa4CUuAbBc7Sv1', '1mkQPawU8OPj3xNLvMRUsd']"
1626,Wagons East,1994,4412297.0,Michael Small,42HgWuROVzF3n6dYfTog0Y,"['2NLviVvWA20uHkiSlCYQlR', '4xPrl3YfCrR0xvqN5QQ1cS', '0lcqTtnHnsB9zPwo93viYX', '2sQMdTk6FvPCxEjQ2o27Lu', '2CePPFkvu0HdEv8BHG3D4H', '40Z5I5XTzoYi9L6shkZzxS', '2F5ghuemxFOQMCtlPnKAgo', '6Hkpq5gdcQf8ehQ1gIz98h', '0pMBwy1xDVrQTpaOgEUTB4', '2rk7QCtuYRpndxsAY3phBw', '2PQxA5TlrOSg9K85b0bze5', '33swLaZTuBTRLxjkhzOKjO', '3dnDwDPU0YXqYYIfAATEw4', '0yDoWbjMEajSLNyglhiVKy', '4jlxMyffP7sRl8jYJgmXAg', '3tvGD17CfeFnv5zdpLEGdh', '6DfwPbOreTEk5oMR7irDgU', '5RHy4jMQFKPEfHXvmbi4we', '20sTfQCxXrCwCICQe6HncR', '1SOLWCVM46YuyZzgBG6bF6']"
